Timestamp,Seq,Movement,Phase,Rep,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6
0.0275,8936,Rest,HAZIRLANIYOR...,0,377,0,0,802,3,0
0.0275,8937,Rest,HAZIRLANIYOR...,0,449,0,0,789,6,0
0.0276,8938,Rest,HAZIRLANIYOR...,0,506,0,0,773,10,0
0.0277,8939,Rest,HAZIRLANIYOR...,0,547,0,0,745,8,0
0.0277,8940,Rest,HAZIRLANIYOR...,0,572,0,0,663,0,0
0.0277,8941,Rest,HAZIRLANIYOR...,0,579,0,0,508,0,0
0.0278,8942,Rest,HAZIRLANIYOR...,0,566,0,0,311,0,4
0.0278,8943,Rest,HAZIRLANIYOR...,0,529,0,0,120,0,5
0.0278,8944,Rest,HAZIRLANIYOR...,0,471,0,0,0,0,1
0.0278,8945,Rest,HAZIRLANIYOR...,0,401,0,0,0,0,0
0.0278,8946,Rest,HAZIRLANIYOR...,0,321,0,1,0,0,0
0.0278,8947,Rest,HAZIRLANIYOR...,0,231,0,24,0,0,0
0.0278,8948,Rest,HAZIRLANIYOR...,0,129,0,44,0,0,0
0.0278,8949,Rest,HAZIRLANIYOR...,0,24,0,62,0,0,0
0.0279,8950,Rest,HAZIRLANIYOR...,0,0,0,79,0,0,0
0.0279,8951,Rest,HAZIRLANIYOR...,0,0,172,95,0,0,0
0.0279,8952,Rest,HAZIRLANIYOR...,0,0,401,109,0,0,0
0.0281,8953,Rest,HAZIRLANIYOR...,0,0,613,122,0,0,0
0.0281,8954,Rest,HAZIRLANIYOR...,0,0,808,133,0,6,0
0.0284,8955,Rest,HAZIRLANIYOR...,0,0,978,142,0,6,1
0.0284,8956,Rest,HAZIRLANIYOR...,0,0,1115,146,0,1,5
0.0590,8957,Rest,HAZIRLANIYOR...,0,0,1216,144,0,1,2
0.0591,8958,Rest,HAZIRLANIYOR...,0,0,1285,134,0,7,0
0.0591,8959,Rest,HAZIRLANIYOR...,0,0,1327,118,0,11,0
0.0591,8960,Rest,HAZIRLANIYOR...,0,0,1339,94,0,11,0
0.0591,8961,Rest,HAZIRLANIYOR...,0,0,1318,65,26,10,2
0.0591,8962,Rest,HAZIRLANIYOR...,0,0,1262,35,113,9,0
0.0596,8963,Rest,HAZIRLANIYOR...,0,0,1167,7,192,8,0
0.0597,8964,Rest,HAZIRLANIYOR...,0,0,1031,0,268,4,0
0.0597,8965,Rest,HAZIRLANIYOR...,0,0,854,0,344,2,0
0.0597,8966,Rest,HAZIRLANIYOR...,0,0,635,0,425,4,3
0.0597,8967,Rest,HAZIRLANIYOR...,0,0,381,0,517,8,5
0.0597,8968,Rest,HAZIRLANIYOR...,0,78,100,0,608,10,2
0.0623,8969,Rest,HAZIRLANIYOR...,0,186,0,0,684,12,0
0.0624,8970,Rest,HAZIRLANIYOR...,0,292,0,0,738,12,0
0.0624,8971,Rest,HAZIRLANIYOR...,0,389,0,0,759,4,0
0.0624,8972,Rest,HAZIRLANIYOR...,0,474,0,0,740,0,3
0.0624,8973,Rest,HAZIRLANIYOR...,0,544,0,0,694,0,4
0.0626,8974,Rest,HAZIRLANIYOR...,0,599,0,0,651,0,2
0.0626,8975,Rest,HAZIRLANIYOR...,0,636,0,0,617,0,0
0.0626,8976,Rest,HAZIRLANIYOR...,0,651,0,0,564,0,0
0.0627,8977,Rest,HAZIRLANIYOR...,0,647,0,0,470,0,0
0.0627,8978,Rest,HAZIRLANIYOR...,0,626,0,0,337,0,0
0.0627,8979,Rest,HAZIRLANIYOR...,0,588,0,0,180,0,0
0.0628,8980,Rest,HAZIRLANIYOR...,0,533,0,0,19,1,0
0.0628,8981,Rest,HAZIRLANIYOR...,0,465,0,1,0,0,0
0.0628,8982,Rest,HAZIRLANIYOR...,0,386,0,21,0,0,1
0.0628,8983,Rest,HAZIRLANIYOR...,0,296,0,42,0,0,0
0.0629,8984,Rest,HAZIRLANIYOR...,0,195,0,62,0,0,0
0.0700,8985,Rest,HAZIRLANIYOR...,0,88,0,79,0,0,0
0.0719,8986,Rest,HAZIRLANIYOR...,0,0,0,92,0,0,0
0.0720,8987,Rest,HAZIRLANIYOR...,0,0,218,105,0,0,0
0.0720,8988,Rest,HAZIRLANIYOR...,0,0,450,117,0,0,0
0.0720,8989,Rest,HAZIRLANIYOR...,0,0,663,128,0,0,0
0.0720,8990,Rest,HAZIRLANIYOR...,0,0,853,137,0,6,0
0.0720,8991,Rest,HAZIRLANIYOR...,0,0,1015,141,0,10,3
0.0720,8992,Rest,HAZIRLANIYOR...,0,0,1145,139,0,9,5
0.0720,8993,Rest,HAZIRLANIYOR...,0,0,1243,131,0,5,3
0.0720,8994,Rest,HAZIRLANIYOR...,0,0,1311,119,0,5,2
0.0721,8995,Rest,HAZIRLANIYOR...,0,0,1352,99,0,9,4
0.0721,8996,Rest,HAZIRLANIYOR...,0,0,1359,73,0,13,8
0.0721,8997,Rest,HAZIRLANIYOR...,0,0,1323,41,61,11,9
0.0721,8998,Rest,HAZIRLANIYOR...,0,0,1245,12,141,7,7
0.0721,8999,Rest,HAZIRLANIYOR...,0,0,1129,0,214,6,5
0.0721,9000,Rest,HAZIRLANIYOR...,0,0,978,0,286,6,3
0.0722,9001,Rest,HAZIRLANIYOR...,0,0,792,0,361,6,5
0.0722,9002,Rest,HAZIRLANIYOR...,0,0,567,0,448,5,12
0.0722,9003,Rest,HAZIRLANIYOR...,0,0,301,0,543,5,16
0.0722,9004,Rest,HAZIRLANIYOR...,0,69,10,0,629,4,9
0.0722,9005,Rest,HAZIRLANIYOR...,0,166,0,0,693,0,3
0.0722,9006,Rest,HAZIRLANIYOR...,0,260,0,0,727,0,4
0.0722,9007,Rest,HAZIRLANIYOR...,0,344,0,0,724,0,2
0.0722,9008,Rest,HAZIRLANIYOR...,0,414,0,0,690,0,0
0.0723,9009,Rest,HAZIRLANIYOR...,0,467,0,0,643,0,0
0.0723,9010,Rest,HAZIRLANIYOR...,0,505,0,0,601,0,0
0.0723,9011,Rest,HAZIRLANIYOR...,0,527,0,0,554,0,0
0.0723,9012,Rest,HAZIRLANIYOR...,0,532,0,0,479,2,0
0.0723,9013,Rest,HAZIRLANIYOR...,0,521,0,0,364,4,0
0.0723,9014,Rest,HAZIRLANIYOR...,0,493,0,0,215,0,0
0.0723,9015,Rest,HAZIRLANIYOR...,0,446,0,0,54,0,0
0.0723,9016,Rest,HAZIRLANIYOR...,0,382,0,0,0,0,0
0.0723,9017,Rest,HAZIRLANIYOR...,0,306,0,16,0,0,0
0.0724,9018,Rest,HAZIRLANIYOR...,0,219,0,39,0,0,0
0.0724,9019,Rest,HAZIRLANIYOR...,0,125,0,57,0,0,0
0.0724,9020,Rest,HAZIRLANIYOR...,0,28,0,73,0,0,0
0.0724,9021,Rest,HAZIRLANIYOR...,0,0,0,90,0,0,0
0.0724,9022,Rest,HAZIRLANIYOR...,0,0,116,105,0,1,7
0.0724,9023,Rest,HAZIRLANIYOR...,0,0,350,117,0,1,15
0.0724,9024,Rest,HAZIRLANIYOR...,0,0,569,129,0,0,11
0.0724,9025,Rest,HAZIRLANIYOR...,0,0,766,141,0,0,0
0.0724,9026,Rest,HAZIRLANIYOR...,0,0,935,152,0,0,0
0.0725,9027,Rest,HAZIRLANIYOR...,0,0,1074,154,0,1,0
0.0725,9028,Rest,HAZIRLANIYOR...,0,0,1182,144,0,8,0
0.0725,9029,Rest,HAZIRLANIYOR...,0,0,1259,126,0,12,0
0.0725,9030,Rest,HAZIRLANIYOR...,0,0,1307,106,0,8,0
0.0725,9031,Rest,HAZIRLANIYOR...,0,0,1324,82,0,2,0
0.0725,9032,Rest,HAZIRLANIYOR...,0,0,1306,54,12,3,0
0.0725,9033,Rest,HAZIRLANIYOR...,0,0,1247,25,99,7,0
0.0726,9034,Rest,HAZIRLANIYOR...,0,0,1149,0,178,7,0
0.0884,9035,Rest,HAZIRLANIYOR...,0,0,1013,0,254,4,0
0.0887,9036,Rest,HAZIRLANIYOR...,0,0,839,0,330,4,0
0.0887,9037,Rest,HAZIRLANIYOR...,0,0,629,0,413,9,0
0.0887,9038,Rest,HAZIRLANIYOR...,0,0,381,0,508,12,2
0.0888,9039,Rest,HAZIRLANIYOR...,0,50,103,0,602,7,3
0.0888,9040,Rest,HAZIRLANIYOR...,0,152,0,0,677,0,2
0.0888,9041,Rest,HAZIRLANIYOR...,0,254,0,0,723,0,1
0.0888,9042,Rest,HAZIRLANIYOR...,0,353,0,0,737,0,1
0.0889,9043,Rest,HAZIRLANIYOR...,0,443,0,0,720,0,1
0.0889,9044,Rest,HAZIRLANIYOR...,0,517,0,0,685,0,1
0.0889,9045,Rest,HAZIRLANIYOR...,0,574,0,0,661,0,1
0.0890,9046,Rest,HAZIRLANIYOR...,0,615,0,0,650,0,0
0.0892,9047,Rest,HAZIRLANIYOR...,0,639,0,0,613,0,0
0.0893,9048,Rest,HAZIRLANIYOR...,0,644,0,0,505,0,0
0.0893,9049,Rest,HAZIRLANIYOR...,0,627,0,0,326,0,0
0.0894,9050,Rest,HAZIRLANIYOR...,0,588,0,0,120,0,1
0.0894,9051,Rest,HAZIRLANIYOR...,0,527,0,0,0,0,1
0.0894,9052,Rest,HAZIRLANIYOR...,0,452,0,6,0,0,0
0.0894,9053,Rest,HAZIRLANIYOR...,0,366,0,32,0,0,0
0.0894,9054,Rest,HAZIRLANIYOR...,0,268,0,51,0,0,0
0.0895,9055,Rest,HAZIRLANIYOR...,0,164,0,68,0,0,0
0.0895,9056,Rest,HAZIRLANIYOR...,0,60,0,86,0,0,0
0.0895,9057,Rest,HAZIRLANIYOR...,0,0,23,102,0,0,0
0.0895,9058,Rest,HAZIRLANIYOR...,0,0,261,117,0,0,0
0.0901,9059,Rest,HAZIRLANIYOR...,0,0,490,129,0,0,0
0.0901,9060,Rest,HAZIRLANIYOR...,0,0,702,141,0,0,1
0.0901,9061,Rest,HAZIRLANIYOR...,0,0,887,150,0,0,6
0.0902,9062,Rest,HAZIRLANIYOR...,0,0,1042,153,0,3,10
0.0903,9063,Rest,HAZIRLANIYOR...,0,0,1164,151,0,7,7
0.0903,9064,Rest,HAZIRLANIYOR...,0,0,1254,143,0,9,0
0.0904,9065,Rest,HAZIRLANIYOR...,0,0,1313,129,0,10,0
0.0904,9066,Rest,HAZIRLANIYOR...,0,0,1342,105,0,11,5
0.1340,9067,Rest,HAZIRLANIYOR...,0,0,1338,76,0,13,12
0.1342,9068,Rest,HAZIRLANIYOR...,0,0,1295,45,64,12,8
0.1343,9069,Rest,HAZIRLANIYOR...,0,0,1213,16,148,9,0
0.1343,9070,Rest,HAZIRLANIYOR...,0,0,1095,0,227,8,0
0.1343,9071,Rest,HAZIRLANIYOR...,0,0,939,0,304,10,2
0.1344,9072,Rest,HAZIRLANIYOR...,0,0,743,0,381,10,8
0.1344,9073,Rest,HAZIRLANIYOR...,0,0,506,0,470,10,5
0.1344,9074,Rest,HAZIRLANIYOR...,0,25,237,0,570,9,0
0.1344,9075,Rest,HAZIRLANIYOR...,0,130,0,0,664,9,0
0.1344,9076,Rest,HAZIRLANIYOR...,0,233,0,0,728,8,0
0.1345,9077,Rest,HAZIRLANIYOR...,0,331,0,0,752,4,2
0.1345,9078,Rest,HAZIRLANIYOR...,0,417,0,0,741,0,0
0.1345,9079,Rest,HAZIRLANIYOR...,0,484,0,0,709,0,0
0.1345,9080,Rest,HAZIRLANIYOR...,0,530,0,0,672,0,0
0.1345,9081,Rest,HAZIRLANIYOR...,0,558,0,0,638,0,0
0.1346,9082,Rest,HAZIRLANIYOR...,0,576,0,0,588,0,0
0.1346,9083,Rest,HAZIRLANIYOR...,0,577,0,0,496,0,0
0.1346,9084,Rest,HAZIRLANIYOR...,0,555,0,0,366,0,0
0.1346,9085,Rest,HAZIRLANIYOR...,0,510,0,0,217,0,0
0.1346,9086,Rest,HAZIRLANIYOR...,0,451,0,0,60,0,0
0.1346,9087,Rest,HAZIRLANIYOR...,0,379,0,0,0,0,0
0.1346,9088,Rest,HAZIRLANIYOR...,0,294,0,13,0,0,0
0.1346,9089,Rest,HAZIRLANIYOR...,0,199,0,34,0,0,0
0.1346,9090,Rest,HAZIRLANIYOR...,0,101,0,52,0,0,0
0.1346,9091,Rest,HAZIRLANIYOR...,0,0,0,68,0,0,0
0.1346,9092,Rest,HAZIRLANIYOR...,0,0,0,83,0,0,0
0.1347,9093,Rest,HAZIRLANIYOR...,0,0,129,98,0,0,0
0.1347,9094,Rest,HAZIRLANIYOR...,0,0,364,111,0,0,2
0.1347,9095,Rest,HAZIRLANIYOR...,0,0,582,123,0,2,3
0.1347,9096,Rest,HAZIRLANIYOR...,0,0,778,133,0,6,0
0.1347,9097,Rest,HAZIRLANIYOR...,0,0,949,139,0,5,0
0.1347,9098,Rest,HAZIRLANIYOR...,0,0,1091,140,0,0,0
0.1347,9099,Rest,HAZIRLANIYOR...,0,0,1201,134,0,0,0
0.1347,9100,Rest,HAZIRLANIYOR...,0,0,1278,123,0,0,7
0.1347,9101,Rest,HAZIRLANIYOR...,0,0,1322,105,0,6,11
0.1347,9102,Rest,HAZIRLANIYOR...,0,0,1334,78,0,8,4
0.1347,9103,Rest,HAZIRLANIYOR...,0,0,1314,49,21,7,0
0.1348,9104,Rest,HAZIRLANIYOR...,0,0,1255,22,107,7,0
0.1348,9105,Rest,HAZIRLANIYOR...,0,0,1156,0,186,8,0
0.1348,9106,Rest,HAZIRLANIYOR...,0,0,1020,0,263,8,1
0.1348,9107,Rest,HAZIRLANIYOR...,0,0,845,0,339,6,0
0.1348,9108,Rest,HAZIRLANIYOR...,0,0,631,0,422,5,0
0.1348,9109,Rest,HAZIRLANIYOR...,0,0,379,0,515,5,0
0.1348,9110,Rest,HAZIRLANIYOR...,0,62,101,0,608,5,2
0.1348,9111,Rest,HAZIRLANIYOR...,0,168,0,0,680,4,1
0.1350,9112,Rest,HAZIRLANIYOR...,0,269,0,0,724,2,0
0.1350,9113,Rest,HAZIRLANIYOR...,0,363,0,0,740,1,0
0.1350,9114,Rest,HAZIRLANIYOR...,0,449,0,0,724,0,0
0.1351,9115,Rest,HAZIRLANIYOR...,0,522,0,0,682,0,0
0.1351,9116,Rest,HAZIRLANIYOR...,0,574,0,0,635,0,0
0.1351,9117,Rest,HAZIRLANIYOR...,0,607,0,0,594,0,0
0.1351,9118,Rest,HAZIRLANIYOR...,0,622,0,0,537,0,1
0.1351,9119,Rest,HAZIRLANIYOR...,0,622,0,0,439,0,0
0.1351,9120,Rest,HAZIRLANIYOR...,0,602,0,0,299,0,0
0.1351,9121,Rest,HAZIRLANIYOR...,0,560,0,0,137,0,0
0.1351,9122,Rest,HAZIRLANIYOR...,0,499,0,0,0,0,0
0.1352,9123,Rest,HAZIRLANIYOR...,0,424,0,12,0,0,0
0.1352,9124,Rest,HAZIRLANIYOR...,0,338,0,36,0,2,0
0.1352,9125,Rest,HAZIRLANIYOR...,0,241,0,56,0,0,1
0.1352,9126,Rest,HAZIRLANIYOR...,0,139,0,71,0,0,0
0.1352,9127,Rest,HAZIRLANIYOR...,0,35,0,86,0,0,0
0.1352,9128,Rest,HAZIRLANIYOR...,0,0,27,102,0,0,1
0.1352,9129,Rest,HAZIRLANIYOR...,0,0,264,118,0,0,7
0.1352,9130,Rest,HAZIRLANIYOR...,0,0,489,132,0,0,5
0.1352,9131,Rest,HAZIRLANIYOR...,0,0,694,140,0,0,0
0.1353,9132,Rest,HAZIRLANIYOR...,0,0,875,142,0,0,0
0.1353,9133,Rest,HAZIRLANIYOR...,0,0,1027,141,0,3,0
0.1353,9134,Rest,HAZIRLANIYOR...,0,0,1148,139,0,5,0
0.1353,9135,Rest,HAZIRLANIYOR...,0,0,1239,132,0,6,0
0.1353,9136,Rest,HAZIRLANIYOR...,0,0,1301,118,0,8,0
0.1353,9137,Rest,HAZIRLANIYOR...,0,0,1332,94,0,10,0
0.1353,9138,Rest,HAZIRLANIYOR...,0,0,1328,63,0,11,0
0.1353,9139,Rest,HAZIRLANIYOR...,0,0,1285,32,58,11,0
0.1354,9140,Rest,HAZIRLANIYOR...,0,0,1204,5,139,11,0
0.1354,9141,Rest,HAZIRLANIYOR...,0,0,1087,0,214,10,1
0.1354,9142,Rest,HAZIRLANIYOR...,0,0,930,0,289,9,0
0.1354,9143,Rest,HAZIRLANIYOR...,0,0,731,0,372,8,0
0.1354,9144,Rest,HAZIRLANIYOR...,0,0,493,0,467,9,0
0.1355,9145,Rest,HAZIRLANIYOR...,0,13,226,0,567,9,0
0.1355,9146,Rest,HAZIRLANIYOR...,0,121,0,0,652,8,3
0.1502,9147,Rest,HAZIRLANIYOR...,0,230,0,0,712,6,3
0.1503,9148,Rest,HAZIRLANIYOR...,0,333,0,0,743,5,3
0.1504,9149,Rest,HAZIRLANIYOR...,0,424,0,0,743,3,3
0.1504,9150,Rest,HAZIRLANIYOR...,0,502,0,0,712,2,3
0.1504,9151,Rest,HAZIRLANIYOR...,0,562,0,0,665,5,1
0.1504,9152,Rest,HAZIRLANIYOR...,0,601,0,0,616,8,0
0.1505,9153,Rest,HAZIRLANIYOR...,0,620,0,0,561,0,0
0.1505,9154,Rest,HAZIRLANIYOR...,0,619,0,0,480,0,0
0.1505,9155,Rest,HAZIRLANIYOR...,0,602,0,0,366,0,1
0.1505,9156,Rest,HAZIRLANIYOR...,0,569,0,0,219,0,0
0.1505,9157,Rest,HAZIRLANIYOR...,0,521,0,0,54,0,0
0.1505,9158,Rest,HAZIRLANIYOR...,0,457,0,0,0,0,0
0.1506,9159,Rest,HAZIRLANIYOR...,0,375,0,20,0,0,0
0.1506,9160,Rest,HAZIRLANIYOR...,0,282,0,41,0,0,0
0.1506,9161,Rest,HAZIRLANIYOR...,0,183,0,58,0,0,0
0.1506,9162,Rest,HAZIRLANIYOR...,0,82,0,72,0,0,0
0.1506,9163,Rest,HAZIRLANIYOR...,0,0,0,86,0,0,0
0.1507,9164,Rest,HAZIRLANIYOR...,0,0,135,101,0,0,0
0.1507,9165,Rest,HAZIRLANIYOR...,0,0,372,114,0,0,1
0.1507,9166,Rest,HAZIRLANIYOR...,0,0,592,125,0,0,8
0.1507,9167,Rest,HAZIRLANIYOR...,0,0,788,135,0,0,12
0.1507,9168,Rest,HAZIRLANIYOR...,0,0,957,143,0,2,5
0.1508,9169,Rest,HAZIRLANIYOR...,0,0,1098,144,0,4,0
0.1508,9170,Rest,HAZIRLANIYOR...,0,0,1208,140,0,6,0
0.1508,9171,Rest,HAZIRLANIYOR...,0,0,1286,129,0,8,0
0.1508,9172,Rest,HAZIRLANIYOR...,0,0,1334,110,0,9,0
0.1510,9173,Rest,HAZIRLANIYOR...,0,0,1348,84,0,11,1
0.1512,9174,Rest,HAZIRLANIYOR...,0,0,1323,54,19,9,3
0.1787,9175,Rest,HAZIRLANIYOR...,0,0,1256,25,105,6,1
0.1788,9176,Rest,HAZIRLANIYOR...,0,0,1153,0,184,5,0
0.1788,9177,Rest,HAZIRLANIYOR...,0,0,1018,0,261,8,0
0.1788,9178,Rest,HAZIRLANIYOR...,0,0,847,0,342,9,0
0.1809,9179,Rest,HAZIRLANIYOR...,0,0,630,0,438,9,4
0.1809,9180,Rest,HAZIRLANIYOR...,0,0,371,0,553,8,4
0.1809,9181,Rest,HAZIRLANIYOR...,0,38,83,0,669,8,0
0.1809,9182,Rest,HAZIRLANIYOR...,0,145,0,0,760,7,0
0.1810,9183,Rest,HAZIRLANIYOR...,0,248,0,0,809,5,0
0.1810,9184,Rest,HAZIRLANIYOR...,0,338,0,0,814,2,4
0.1851,9185,Rest,HAZIRLANIYOR...,0,412,0,0,785,1,8
0.1852,9186,Rest,HAZIRLANIYOR...,0,475,0,0,747,5,9
0.1852,9187,Rest,HAZIRLANIYOR...,0,524,0,0,714,10,9
0.1852,9188,Rest,HAZIRLANIYOR...,0,554,0,0,663,3,3
0.1852,9189,Rest,HAZIRLANIYOR...,0,564,0,0,551,0,0
0.1852,9190,Rest,HAZIRLANIYOR...,0,551,0,0,379,0,0
0.1852,9191,Rest,HAZIRLANIYOR...,0,514,0,0,183,0,0
0.1875,9192,Rest,HAZIRLANIYOR...,0,459,0,0,0,0,0
0.1875,9193,Rest,HAZIRLANIYOR...,0,387,0,0,0,0,0
0.1875,9194,Rest,HAZIRLANIYOR...,0,305,0,0,0,0,0
0.1875,9195,Rest,HAZIRLANIYOR...,0,213,0,21,0,0,0
0.1875,9196,Rest,HAZIRLANIYOR...,0,117,0,41,0,0,2
0.1876,9197,Rest,HAZIRLANIYOR...,0,19,0,59,0,1,2
0.1876,9198,Rest,HAZIRLANIYOR...,0,0,0,76,0,0,0
0.1876,9199,Rest,HAZIRLANIYOR...,0,0,82,91,0,0,0
0.1876,9200,Rest,HAZIRLANIYOR...,0,0,313,105,0,0,0
0.1877,9201,Rest,HAZIRLANIYOR...,0,0,532,119,0,0,0
0.1877,9202,Rest,HAZIRLANIYOR...,0,0,732,133,0,0,1
0.1877,9203,Rest,HAZIRLANIYOR...,0,0,906,143,0,0,3
0.1904,9204,Rest,HAZIRLANIYOR...,0,0,1053,148,0,0,4
0.1904,9205,Rest,HAZIRLANIYOR...,0,0,1168,145,0,0,4
0.1905,9206,Rest,HAZIRLANIYOR...,0,0,1252,135,0,1,2
0.1905,9207,Rest,HAZIRLANIYOR...,0,0,1305,119,0,4,0
0.1905,9208,Rest,HAZIRLANIYOR...,0,0,1327,98,0,7,1
0.1906,9209,Rest,HAZIRLANIYOR...,0,0,1314,73,0,9,3
0.1906,9210,Rest,HAZIRLANIYOR...,0,0,1265,43,85,10,5
0.1906,9211,Rest,HAZIRLANIYOR...,0,0,1180,13,167,9,4
0.1906,9212,Rest,HAZIRLANIYOR...,0,0,1060,0,246,7,0
0.1906,9213,Rest,HAZIRLANIYOR...,0,0,900,0,326,4,0
0.1906,9214,Rest,HAZIRLANIYOR...,0,0,697,0,408,3,0
0.1906,9215,Rest,HAZIRLANIYOR...,0,0,455,0,496,4,0
0.1906,9216,Rest,HAZIRLANIYOR...,0,72,185,0,586,5,1
0.1908,9217,Rest,HAZIRLANIYOR...,0,174,0,0,662,6,4
0.1908,9218,Rest,HAZIRLANIYOR...,0,274,0,0,717,6,11
0.1908,9219,Rest,HAZIRLANIYOR...,0,370,0,0,754,4,14
0.1908,9220,Rest,HAZIRLANIYOR...,0,457,0,0,759,0,3
0.1908,9221,Rest,HAZIRLANIYOR...,0,529,0,0,721,0,0
0.1908,9222,Rest,HAZIRLANIYOR...,0,585,0,0,662,0,0
0.1908,9223,Rest,HAZIRLANIYOR...,0,626,0,0,616,0,0
0.1908,9224,Rest,HAZIRLANIYOR...,0,650,0,0,571,0,1
0.1908,9225,Rest,HAZIRLANIYOR...,0,651,0,0,498,0,0
0.1908,9226,Rest,HAZIRLANIYOR...,0,631,0,0,380,0,0
0.1908,9227,Rest,HAZIRLANIYOR...,0,596,0,0,227,0,0
0.1908,9228,Rest,HAZIRLANIYOR...,0,545,0,0,63,0,0
0.1909,9229,Rest,HAZIRLANIYOR...,0,476,0,0,0,0,0
0.1909,9230,Rest,HAZIRLANIYOR...,0,392,0,17,0,0,0
0.1909,9231,Rest,HAZIRLANIYOR...,0,300,0,39,0,0,0
0.1909,9232,Rest,HAZIRLANIYOR...,0,204,0,57,0,0,0
0.1909,9233,Rest,HAZIRLANIYOR...,0,100,0,73,0,0,0
0.1909,9234,Rest,HAZIRLANIYOR...,0,0,0,88,0,0,0
0.1909,9235,Rest,HAZIRLANIYOR...,0,0,155,102,0,0,0
0.1909,9236,Rest,HAZIRLANIYOR...,0,0,387,116,0,0,0
0.1909,9237,Rest,HAZIRLANIYOR...,0,0,601,129,0,0,0
0.1909,9238,Rest,HAZIRLANIYOR...,0,0,795,137,0,1,0
0.1909,9239,Rest,HAZIRLANIYOR...,0,0,964,141,0,2,0
0.1909,9240,Rest,HAZIRLANIYOR...,0,0,1103,142,0,5,0
0.1909,9241,Rest,HAZIRLANIYOR...,0,0,1211,139,0,7,0
0.1909,9242,Rest,HAZIRLANIYOR...,0,0,1288,129,0,9,1
0.1910,9243,Rest,HAZIRLANIYOR...,0,0,1336,109,0,15,4
0.1910,9244,Rest,HAZIRLANIYOR...,0,0,1351,82,0,19,6
0.1983,9245,Rest,HAZIRLANIYOR...,0,0,1328,52,29,14,4
0.1985,9246,Rest,HAZIRLANIYOR...,0,0,1263,21,112,4,1
0.1986,9247,Rest,HAZIRLANIYOR...,0,0,1162,0,188,1,0
0.1986,9248,Rest,HAZIRLANIYOR...,0,0,1024,0,261,4,0
0.1986,9249,Rest,HAZIRLANIYOR...,0,0,846,0,337,7,3
0.1986,9250,Rest,HAZIRLANIYOR...,0,0,626,0,422,6,5
0.1986,9251,Rest,HAZIRLANIYOR...,0,0,370,0,516,5,5
0.1986,9252,Rest,HAZIRLANIYOR...,0,49,88,0,604,4,3
0.1986,9253,Rest,HAZIRLANIYOR...,0,152,0,0,671,3,1
0.1986,9254,Rest,HAZIRLANIYOR...,0,250,0,0,713,3,1
0.1986,9255,Rest,HAZIRLANIYOR...,0,342,0,0,727,1,1
